ResponseID,Mode,gender,age,Stimulus,RecommendationFollowed
R_1d0uFhK0lYQ3INA,DisappearingVisual,2,30,hotel,0
R_1d0uFhK0lYQ3INA,DisappearingVisual,2,30,shampoo,0
R_1d0uFhK0lYQ3INA,DisappearingVisual,2,30,toaster,0
R_1d6MaTAEsebxr9g,Auditory,2,63,brownies,1
R_1d6MaTAEsebxr9g,Auditory,2,63,hotel,0
R_1d6MaTAEsebxr9g,Auditory,2,63,shampoo,0
R_1d6MaTAEsebxr9g,Auditory,2,63,toaster,0
R_1db1jRUrrqJq2MI,PermanentVisual,2,25,brownies,0
R_1db1jRUrrqJq2MI,PermanentVisual,2,25,hotel,1
R_1db1jRUrrqJq2MI,PermanentVisual,2,25,shampoo,0
R_1db1jRUrrqJq2MI,PermanentVisual,2,25,toaster,0
R_1dEx7hTUBBKXel7,DisappearingVisual,1,31,brownies,0
R_1dEx7hTUBBKXel7,DisappearingVisual,1,31,hotel,0
R_1dEx7hTUBBKXel7,DisappearingVisual,1,31,shampoo,0
R_1dEx7hTUBBKXel7,DisappearingVisual,1,31,toaster,1
R_1dFVoLVmBwbYQK1,Auditory,1,25,brownies,0
R_1dFVoLVmBwbYQK1,Auditory,1,25,hotel,0
R_1dFVoLVmBwbYQK1,Auditory,1,25,shampoo,0
R_1dFVoLVmBwbYQK1,Auditory,1,25,toaster,1
R_1dG45UwxC1xYllV,Auditory,2,63,brownies,0
R_1dG45UwxC1xYllV,Auditory,2,63,hotel,0
R_1dG45UwxC1xYllV,Auditory,2,63,shampoo,1
R_1dG45UwxC1xYllV,Auditory,2,63,toaster,0
R_1DGRBspEg4KScoA,Auditory,2,49,brownies,1
R_1DGRBspEg4KScoA,Auditory,2,49,hotel,0
R_1DGRBspEg4KScoA,Auditory,2,49,shampoo,1
R_1DGRBspEg4KScoA,Auditory,2,49,toaster,0
R_1dgyrdFjZ2IOvOF,DisappearingVisual,1,27,brownies,0
R_1dgyrdFjZ2IOvOF,DisappearingVisual,1,27,hotel,1
R_1dgyrdFjZ2IOvOF,DisappearingVisual,1,27,shampoo,0
R_1dgyrdFjZ2IOvOF,DisappearingVisual,1,27,toaster,1
R_1dh8VgKc8OpQiCQ,DisappearingVisual,1,37,brownies,1
R_1dh8VgKc8OpQiCQ,DisappearingVisual,1,37,hotel,0
R_1dh8VgKc8OpQiCQ,DisappearingVisual,1,37,shampoo,0
R_1dh8VgKc8OpQiCQ,DisappearingVisual,1,37,toaster,0
R_1DIpzNuG0z2zl35,DisappearingVisual,2,30,brownies,0
R_1DIpzNuG0z2zl35,DisappearingVisual,2,30,hotel,1
R_1DIpzNuG0z2zl35,DisappearingVisual,2,30,shampoo,0
R_1DIpzNuG0z2zl35,DisappearingVisual,2,30,toaster,0
R_1divn8yUv83N8FR,Auditory,2,22,brownies,0
R_1divn8yUv83N8FR,Auditory,2,22,hotel,1
R_1divn8yUv83N8FR,Auditory,2,22,shampoo,0
R_1divn8yUv83N8FR,Auditory,2,22,toaster,1
R_1dK1cwp4mDwCn9s,PermanentVisual,1,40,brownies,1
R_1dK1cwp4mDwCn9s,PermanentVisual,1,40,hotel,0
R_1dK1cwp4mDwCn9s,PermanentVisual,1,40,shampoo,0
R_1dK1cwp4mDwCn9s,PermanentVisual,1,40,toaster,1
R_1DMfq8NkQTD1Npf,PermanentVisual,1,25,brownies,0
R_1DMfq8NkQTD1Npf,PermanentVisual,1,25,hotel,0
R_1DMfq8NkQTD1Npf,PermanentVisual,1,25,shampoo,0
R_1DMfq8NkQTD1Npf,PermanentVisual,1,25,toaster,0
R_1dnUAxlOVbB7G62,Auditory,1,40,brownies,1
R_1dnUAxlOVbB7G62,Auditory,1,40,hotel,0
R_1dnUAxlOVbB7G62,Auditory,1,40,shampoo,1
R_1dnUAxlOVbB7G62,Auditory,1,40,toaster,0
R_1Do0WDAcOZ9kVXw,PermanentVisual,1,30,brownies,0
R_1Do0WDAcOZ9kVXw,PermanentVisual,1,30,hotel,0
R_1Do0WDAcOZ9kVXw,PermanentVisual,1,30,shampoo,0
R_1Do0WDAcOZ9kVXw,PermanentVisual,1,30,toaster,0
R_1DO28bkBIdTzYWb,DisappearingVisual,2,50,brownies,0
R_1DO28bkBIdTzYWb,DisappearingVisual,2,50,hotel,0
R_1DO28bkBIdTzYWb,DisappearingVisual,2,50,shampoo,0
R_1DO28bkBIdTzYWb,DisappearingVisual,2,50,toaster,0
R_1Do4nQskHbB8SN0,Auditory,1,35,brownies,1
R_1Do4nQskHbB8SN0,Auditory,1,35,hotel,0
R_1Do4nQskHbB8SN0,Auditory,1,35,shampoo,1
R_1Do4nQskHbB8SN0,Auditory,1,35,toaster,0
R_1dogHg7pNtYuE7m,Auditory,1,39,brownies,1
R_1dogHg7pNtYuE7m,Auditory,1,39,hotel,0
R_1dogHg7pNtYuE7m,Auditory,1,39,shampoo,0
R_1dogHg7pNtYuE7m,Auditory,1,39,toaster,1
R_1dpg5AtmVxA6uHt,PermanentVisual,1,32,brownies,1
R_1dpg5AtmVxA6uHt,PermanentVisual,1,32,hotel,1
R_1dpg5AtmVxA6uHt,PermanentVisual,1,32,shampoo,1
R_1dpg5AtmVxA6uHt,PermanentVisual,1,32,toaster,1
R_1DqdCCtCB8wdZqU,PermanentVisual,1,38,brownies,1
R_1DqdCCtCB8wdZqU,PermanentVisual,1,38,hotel,1
R_1DqdCCtCB8wdZqU,PermanentVisual,1,38,shampoo,1
R_1DqdCCtCB8wdZqU,PermanentVisual,1,38,toaster,1
R_1dsKD6D3hkMfLTv,PermanentVisual,1,40,brownies,1
R_1dsKD6D3hkMfLTv,PermanentVisual,1,40,hotel,1
R_1dsKD6D3hkMfLTv,PermanentVisual,1,40,shampoo,0
R_1dsKD6D3hkMfLTv,PermanentVisual,1,40,toaster,1
R_1dsNKvqRmDW7Ajh,DisappearingVisual,2,33,brownies,0
R_1dsNKvqRmDW7Ajh,DisappearingVisual,2,33,hotel,0
R_1dsNKvqRmDW7Ajh,DisappearingVisual,2,33,shampoo,0
R_1dsNKvqRmDW7Ajh,DisappearingVisual,2,33,toaster,1
R_1DT5JTw4LC9GkJb,Auditory,1,21,brownies,1
R_1DT5JTw4LC9GkJb,Auditory,1,21,hotel,0
R_1DT5JTw4LC9GkJb,Auditory,1,21,shampoo,1
R_1DT5JTw4LC9GkJb,Auditory,1,21,toaster,1
R_1DtMHat8QAOZ97c,PermanentVisual,2,21,brownies,0
R_1DtMHat8QAOZ97c,PermanentVisual,2,21,hotel,0
R_1DtMHat8QAOZ97c,PermanentVisual,2,21,shampoo,0
R_1DtMHat8QAOZ97c,PermanentVisual,2,21,toaster,1
R_1dxVyfsI6sfszLw,DisappearingVisual,2,58,brownies,0
R_1dxVyfsI6sfszLw,DisappearingVisual,2,58,hotel,1
R_1dxVyfsI6sfszLw,DisappearingVisual,2,58,shampoo,0
R_1dxVyfsI6sfszLw,DisappearingVisual,2,58,toaster,0
R_1DzErHJz7WVQMkX,PermanentVisual,2,45,brownies,0
R_1DzErHJz7WVQMkX,PermanentVisual,2,45,hotel,1
R_1DzErHJz7WVQMkX,PermanentVisual,2,45,shampoo,0
R_1DzErHJz7WVQMkX,PermanentVisual,2,45,toaster,0
R_1dzvieDU37uvJvE,Auditory,2,30,brownies,1
R_1dzvieDU37uvJvE,Auditory,2,30,hotel,0
R_1dzvieDU37uvJvE,Auditory,2,30,shampoo,0
R_1dzvieDU37uvJvE,Auditory,2,30,toaster,0
R_1E0Bhno9GOcV8eA,DisappearingVisual,1,59,brownies,0
R_1E0Bhno9GOcV8eA,DisappearingVisual,1,59,hotel,1
R_1E0Bhno9GOcV8eA,DisappearingVisual,1,59,shampoo,0
R_1E0Bhno9GOcV8eA,DisappearingVisual,1,59,toaster,1
R_1E0grTU3CgyOrRr,DisappearingVisual,1,40,brownies,0
R_1E0grTU3CgyOrRr,DisappearingVisual,1,40,hotel,0
R_1E0grTU3CgyOrRr,DisappearingVisual,1,40,shampoo,1
R_1E0grTU3CgyOrRr,DisappearingVisual,1,40,toaster,1
R_1E0ylnGTehaE7Wy,DisappearingVisual,2,48,brownies,0
R_1E0ylnGTehaE7Wy,DisappearingVisual,2,48,hotel,0
R_1E0ylnGTehaE7Wy,DisappearingVisual,2,48,shampoo,0
R_1E0ylnGTehaE7Wy,DisappearingVisual,2,48,toaster,0
R_1E1bOM2d60D4DvZ,DisappearingVisual,2,21,brownies,0
R_1E1bOM2d60D4DvZ,DisappearingVisual,2,21,hotel,0
R_1E1bOM2d60D4DvZ,DisappearingVisual,2,21,shampoo,0
R_1E1bOM2d60D4DvZ,DisappearingVisual,2,21,toaster,0
R_1E1cSyi2Hj6sxw2,DisappearingVisual,1,35,brownies,1
R_1E1cSyi2Hj6sxw2,DisappearingVisual,1,35,hotel,0
R_1E1cSyi2Hj6sxw2,DisappearingVisual,1,35,shampoo,0
R_1E1cSyi2Hj6sxw2,DisappearingVisual,1,35,toaster,0
R_1E4Boim6npvvgnE,Auditory,2,41,brownies,0
R_1E4Boim6npvvgnE,Auditory,2,41,hotel,1
R_1E4Boim6npvvgnE,Auditory,2,41,shampoo,1
R_1E4Boim6npvvgnE,Auditory,2,41,toaster,1
R_1E9UKFRCiE4CCDh,Auditory,2,51,brownies,1
R_1E9UKFRCiE4CCDh,Auditory,2,51,hotel,1
R_1E9UKFRCiE4CCDh,Auditory,2,51,shampoo,1
R_1E9UKFRCiE4CCDh,Auditory,2,51,toaster,1
R_1Ebuafau6fq5NT9,PermanentVisual,1,29,brownies,0
R_1Ebuafau6fq5NT9,PermanentVisual,1,29,hotel,1
R_1Ebuafau6fq5NT9,PermanentVisual,1,29,shampoo,0
R_1Ebuafau6fq5NT9,PermanentVisual,1,29,toaster,0
R_1Ecaag9mjy56c7V,PermanentVisual,1,44,brownies,0
R_1Ecaag9mjy56c7V,PermanentVisual,1,44,hotel,0
R_1Ecaag9mjy56c7V,PermanentVisual,1,44,shampoo,0
R_1Ecaag9mjy56c7V,PermanentVisual,1,44,toaster,1
R_1EcG4lwQXvwEQ0q,PermanentVisual,2,29,brownies,1
R_1EcG4lwQXvwEQ0q,PermanentVisual,2,29,hotel,1
R_1EcG4lwQXvwEQ0q,PermanentVisual,2,29,shampoo,1
R_1EcG4lwQXvwEQ0q,PermanentVisual,2,29,toaster,1
R_1Ed5HCbInzrH8f7,Auditory,1,21,brownies,0
R_1Ed5HCbInzrH8f7,Auditory,1,21,hotel,0
R_1Ed5HCbInzrH8f7,Auditory,1,21,shampoo,0
R_1Ed5HCbInzrH8f7,Auditory,1,21,toaster,0
R_1eDBG6XDJcZSwHv,PermanentVisual,2,21,brownies,0
R_1eDBG6XDJcZSwHv,PermanentVisual,2,21,hotel,0
R_1eDBG6XDJcZSwHv,PermanentVisual,2,21,shampoo,0
R_1eDBG6XDJcZSwHv,PermanentVisual,2,21,toaster,1
R_1eFs2liFKgjkV7W,PermanentVisual,2,50,brownies,0
R_1eFs2liFKgjkV7W,PermanentVisual,2,50,hotel,1
R_1eFs2liFKgjkV7W,PermanentVisual,2,50,shampoo,1
R_1eFs2liFKgjkV7W,PermanentVisual,2,50,toaster,0
R_1eIZAYcBvY1xOkp,DisappearingVisual,2,30,brownies,0
R_1eIZAYcBvY1xOkp,DisappearingVisual,2,30,hotel,0
R_1eIZAYcBvY1xOkp,DisappearingVisual,2,30,shampoo,0
R_1eIZAYcBvY1xOkp,DisappearingVisual,2,30,toaster,0
R_1eKOEFGoYPnpykr,DisappearingVisual,1,50,brownies,1
R_1eKOEFGoYPnpykr,DisappearingVisual,1,50,hotel,1
R_1eKOEFGoYPnpykr,DisappearingVisual,1,50,shampoo,0
R_1eKOEFGoYPnpykr,DisappearingVisual,1,50,toaster,0
R_1eOWWh7UBXmZjdH,PermanentVisual,1,46,brownies,1
R_1eOWWh7UBXmZjdH,PermanentVisual,1,46,hotel,0
R_1eOWWh7UBXmZjdH,PermanentVisual,1,46,shampoo,0
R_1eOWWh7UBXmZjdH,PermanentVisual,1,46,toaster,0
R_1ePfQYJ5VAljfzl,DisappearingVisual,1,28,brownies,0
R_1ePfQYJ5VAljfzl,DisappearingVisual,1,28,hotel,0
R_1ePfQYJ5VAljfzl,DisappearingVisual,1,28,shampoo,0
R_1ePfQYJ5VAljfzl,DisappearingVisual,1,28,toaster,0
R_1erwc5wvaNQOic3,DisappearingVisual,1,43,brownies,0
R_1erwc5wvaNQOic3,DisappearingVisual,1,43,hotel,0
R_1erwc5wvaNQOic3,DisappearingVisual,1,43,shampoo,0
R_1erwc5wvaNQOic3,DisappearingVisual,1,43,toaster,0
R_1etUiLCFkvNf14k,DisappearingVisual,1,54,brownies,0
R_1etUiLCFkvNf14k,DisappearingVisual,1,54,hotel,0
R_1etUiLCFkvNf14k,DisappearingVisual,1,54,shampoo,1
R_1etUiLCFkvNf14k,DisappearingVisual,1,54,toaster,0
R_1EWIgesq1WSNK6H,DisappearingVisual,1,48,brownies,0
R_1EWIgesq1WSNK6H,DisappearingVisual,1,48,hotel,0
R_1EWIgesq1WSNK6H,DisappearingVisual,1,48,shampoo,0
R_1EWIgesq1WSNK6H,DisappearingVisual,1,48,toaster,0
R_1exay6woI0Kl3Sx,PermanentVisual,1,21,brownies,1
R_1exay6woI0Kl3Sx,PermanentVisual,1,21,hotel,1
R_1exay6woI0Kl3Sx,PermanentVisual,1,21,shampoo,1
R_1exay6woI0Kl3Sx,PermanentVisual,1,21,toaster,1
R_1eXj5m1f8MMH9Hu,Auditory,1,29,brownies,1
R_1eXj5m1f8MMH9Hu,Auditory,1,29,hotel,1
R_1eXj5m1f8MMH9Hu,Auditory,1,29,shampoo,1
R_1eXj5m1f8MMH9Hu,Auditory,1,29,toaster,1
R_1EY869UidbR3AMV,DisappearingVisual,2,26,brownies,0
R_1EY869UidbR3AMV,DisappearingVisual,2,26,hotel,0
R_1EY869UidbR3AMV,DisappearingVisual,2,26,shampoo,1
R_1EY869UidbR3AMV,DisappearingVisual,2,26,toaster,0
R_1ezaUh7ye8oJFKG,PermanentVisual,2,52,brownies,0
R_1ezaUh7ye8oJFKG,PermanentVisual,2,52,hotel,0
R_1ezaUh7ye8oJFKG,PermanentVisual,2,52,shampoo,0
R_1ezaUh7ye8oJFKG,PermanentVisual,2,52,toaster,0
R_1EZrefs729cQxnx,PermanentVisual,2,30,brownies,1
R_1EZrefs729cQxnx,PermanentVisual,2,30,hotel,0
R_1EZrefs729cQxnx,PermanentVisual,2,30,shampoo,0
R_1EZrefs729cQxnx,PermanentVisual,2,30,toaster,0
R_1ezXsMbqZLfo8LJ,Auditory,1,49,brownies,0
R_1ezXsMbqZLfo8LJ,Auditory,1,49,hotel,1
R_1ezXsMbqZLfo8LJ,Auditory,1,49,shampoo,0
R_1ezXsMbqZLfo8LJ,Auditory,1,49,toaster,1
R_1f1pB0cg0K7emxB,Auditory,2,31,brownies,1
R_1f1pB0cg0K7emxB,Auditory,2,31,hotel,0
R_1f1pB0cg0K7emxB,Auditory,2,31,shampoo,0
R_1f1pB0cg0K7emxB,Auditory,2,31,toaster,0
R_1F2ODZoPXkBnU67,PermanentVisual,1,31,brownies,0
R_1F2ODZoPXkBnU67,PermanentVisual,1,31,hotel,0
R_1F2ODZoPXkBnU67,PermanentVisual,1,31,shampoo,0
R_1F2ODZoPXkBnU67,PermanentVisual,1,31,toaster,0
R_1f3ZdAZU3DGegRh,Auditory,2,44,brownies,1
R_1f3ZdAZU3DGegRh,Auditory,2,44,hotel,1
R_1f3ZdAZU3DGegRh,Auditory,2,44,shampoo,1
R_1f3ZdAZU3DGegRh,Auditory,2,44,toaster,0
R_1F9Qo4qNxwK7v6O,Auditory,2,44,brownies,1
R_1F9Qo4qNxwK7v6O,Auditory,2,44,hotel,1
R_1F9Qo4qNxwK7v6O,Auditory,2,44,shampoo,0
R_1F9Qo4qNxwK7v6O,Auditory,2,44,toaster,1
R_1fdxG8T9EcRVASA,PermanentVisual,2,69,brownies,1
R_1fdxG8T9EcRVASA,PermanentVisual,2,69,hotel,0
R_1fdxG8T9EcRVASA,PermanentVisual,2,69,shampoo,0
R_1fdxG8T9EcRVASA,PermanentVisual,2,69,toaster,0
R_1FE4haA7CqbzTte,Auditory,2,22,brownies,0
R_1FE4haA7CqbzTte,Auditory,2,22,hotel,1
R_1FE4haA7CqbzTte,Auditory,2,22,shampoo,0
R_1FE4haA7CqbzTte,Auditory,2,22,toaster,0
R_1feCYTtfcwiNPgo,PermanentVisual,1,33,brownies,0
R_1feCYTtfcwiNPgo,PermanentVisual,1,33,hotel,1
R_1feCYTtfcwiNPgo,PermanentVisual,1,33,shampoo,0
R_1feCYTtfcwiNPgo,PermanentVisual,1,33,toaster,1
R_1FFE66nCzYkwMRF,DisappearingVisual,1,32,brownies,1
R_1FFE66nCzYkwMRF,DisappearingVisual,1,32,hotel,1
R_1FFE66nCzYkwMRF,DisappearingVisual,1,32,shampoo,1
R_1FFE66nCzYkwMRF,DisappearingVisual,1,32,toaster,1
R_1Fg070RoqrpK4Cu,DisappearingVisual,1,33,brownies,0
R_1Fg070RoqrpK4Cu,DisappearingVisual,1,33,hotel,0
R_1Fg070RoqrpK4Cu,DisappearingVisual,1,33,shampoo,0
R_1Fg070RoqrpK4Cu,DisappearingVisual,1,33,toaster,1
R_1fggs9uE9poNc5A,PermanentVisual,1,24,brownies,0
R_1fggs9uE9poNc5A,PermanentVisual,1,24,hotel,1
R_1fggs9uE9poNc5A,PermanentVisual,1,24,shampoo,0
R_1fggs9uE9poNc5A,PermanentVisual,1,24,toaster,1
R_1FJ2Gemm6MNNNeE,PermanentVisual,2,21,brownies,1
R_1FJ2Gemm6MNNNeE,PermanentVisual,2,21,hotel,0
R_1FJ2Gemm6MNNNeE,PermanentVisual,2,21,shampoo,0
R_1FJ2Gemm6MNNNeE,PermanentVisual,2,21,toaster,1
R_1FJQrmwkszT1tGA,Auditory,2,56,brownies,1
R_1FJQrmwkszT1tGA,Auditory,2,56,hotel,1
R_1FJQrmwkszT1tGA,Auditory,2,56,shampoo,1
R_1FJQrmwkszT1tGA,Auditory,2,56,toaster,1
R_1FliDCfUr7NSB6F,Auditory,2,29,brownies,0
R_1FliDCfUr7NSB6F,Auditory,2,29,hotel,0
R_1FliDCfUr7NSB6F,Auditory,2,29,shampoo,0
R_1FliDCfUr7NSB6F,Auditory,2,29,toaster,0
R_1FLinCBVDbIbmXA,PermanentVisual,2,55,brownies,1
R_1FLinCBVDbIbmXA,PermanentVisual,2,55,hotel,1
R_1FLinCBVDbIbmXA,PermanentVisual,2,55,shampoo,0
R_1FLinCBVDbIbmXA,PermanentVisual,2,55,toaster,0
R_1FLYO98uF1DJoKw,DisappearingVisual,2,58,brownies,0
R_1FLYO98uF1DJoKw,DisappearingVisual,2,58,hotel,1
R_1FLYO98uF1DJoKw,DisappearingVisual,2,58,shampoo,0
R_1FLYO98uF1DJoKw,DisappearingVisual,2,58,toaster,0
R_1FncIDYTrWemgwV,Auditory,1,63,brownies,0
R_1FncIDYTrWemgwV,Auditory,1,63,hotel,1
R_1FncIDYTrWemgwV,Auditory,1,63,shampoo,0
R_1FncIDYTrWemgwV,Auditory,1,63,toaster,0
R_1FQfEG2hckNH1tX,DisappearingVisual,1,30,brownies,0
R_1FQfEG2hckNH1tX,DisappearingVisual,1,30,hotel,1
R_1FQfEG2hckNH1tX,DisappearingVisual,1,30,shampoo,0
R_1FQfEG2hckNH1tX,DisappearingVisual,1,30,toaster,1
R_1FQXcwndg4qNyGV,Auditory,2,55,brownies,1
R_1FQXcwndg4qNyGV,Auditory,2,55,hotel,1
R_1FQXcwndg4qNyGV,Auditory,2,55,shampoo,1
R_1FQXcwndg4qNyGV,Auditory,2,55,toaster,0
R_1FRqAgHECoPPV6y,DisappearingVisual,2,47,brownies,1
R_1FRqAgHECoPPV6y,DisappearingVisual,2,47,hotel,1
R_1FRqAgHECoPPV6y,DisappearingVisual,2,47,shampoo,1
R_1FRqAgHECoPPV6y,DisappearingVisual,2,47,toaster,1
R_1fZ9JHHMQ0ZXeOR,DisappearingVisual,2,42,brownies,0
R_1fZ9JHHMQ0ZXeOR,DisappearingVisual,2,42,hotel,0
R_1fZ9JHHMQ0ZXeOR,DisappearingVisual,2,42,shampoo,1
R_1fZ9JHHMQ0ZXeOR,DisappearingVisual,2,42,toaster,1
R_1FzXdOxYc01kfiT,Auditory,2,31,brownies,1
R_1FzXdOxYc01kfiT,Auditory,2,31,hotel,1
R_1FzXdOxYc01kfiT,Auditory,2,31,shampoo,1
R_1FzXdOxYc01kfiT,Auditory,2,31,toaster,1
R_1g2AdojczWGgC9I,DisappearingVisual,1,49,brownies,0
R_1g2AdojczWGgC9I,DisappearingVisual,1,49,hotel,0
R_1g2AdojczWGgC9I,DisappearingVisual,1,49,shampoo,0
R_1g2AdojczWGgC9I,DisappearingVisual,1,49,toaster,0
R_1g7TpdSa25wmTs8,Auditory,1,64,brownies,1
R_1g7TpdSa25wmTs8,Auditory,1,64,hotel,1
R_1g7TpdSa25wmTs8,Auditory,1,64,shampoo,1
R_1g7TpdSa25wmTs8,Auditory,1,64,toaster,1
R_1gA2vjesBmWCpeI,DisappearingVisual,1,21,brownies,0
R_1gA2vjesBmWCpeI,DisappearingVisual,1,21,hotel,0
R_1gA2vjesBmWCpeI,DisappearingVisual,1,21,shampoo,1
R_1gA2vjesBmWCpeI,DisappearingVisual,1,21,toaster,0
R_1GAXQA1ERZ5QyWh,PermanentVisual,2,48,brownies,0
R_1GAXQA1ERZ5QyWh,PermanentVisual,2,48,hotel,1
R_1GAXQA1ERZ5QyWh,PermanentVisual,2,48,shampoo,0
R_1GAXQA1ERZ5QyWh,PermanentVisual,2,48,toaster,0
R_1gc2Qq5YsKzJQR5,DisappearingVisual,1,40,brownies,1
R_1gc2Qq5YsKzJQR5,DisappearingVisual,1,40,hotel,1
R_1gc2Qq5YsKzJQR5,DisappearingVisual,1,40,shampoo,0
R_1gc2Qq5YsKzJQR5,DisappearingVisual,1,40,toaster,1
R_1gceSD9E0ckgYwK,DisappearingVisual,1,33,brownies,0
R_1gceSD9E0ckgYwK,DisappearingVisual,1,33,hotel,0
R_1gceSD9E0ckgYwK,DisappearingVisual,1,33,shampoo,0
R_1gceSD9E0ckgYwK,DisappearingVisual,1,33,toaster,0
R_1gcGV61OBJUEsgE,Auditory,1,30,brownies,1
R_1gcGV61OBJUEsgE,Auditory,1,30,hotel,1
R_1gcGV61OBJUEsgE,Auditory,1,30,shampoo,1
R_1gcGV61OBJUEsgE,Auditory,1,30,toaster,1
R_1GDDNO1BrNYkQQY,Auditory,2,32,brownies,0
R_1GDDNO1BrNYkQQY,Auditory,2,32,hotel,1
R_1GDDNO1BrNYkQQY,Auditory,2,32,shampoo,0
R_1GDDNO1BrNYkQQY,Auditory,2,32,toaster,1
R_1gGfvsyP8E4Ct69,Auditory,1,34,brownies,0
R_1gGfvsyP8E4Ct69,Auditory,1,34,hotel,1
R_1gGfvsyP8E4Ct69,Auditory,1,34,shampoo,0
R_1gGfvsyP8E4Ct69,Auditory,1,34,toaster,1
R_1gHg5dxkwZmwiiC,DisappearingVisual,1,48,brownies,1
R_1gHg5dxkwZmwiiC,DisappearingVisual,1,48,hotel,1
R_1gHg5dxkwZmwiiC,DisappearingVisual,1,48,shampoo,0
R_1gHg5dxkwZmwiiC,DisappearingVisual,1,48,toaster,1
R_1gHkfapQrWJr3KI,PermanentVisual,1,34,brownies,1
R_1gHkfapQrWJr3KI,PermanentVisual,1,34,hotel,1
R_1gHkfapQrWJr3KI,PermanentVisual,1,34,shampoo,1
R_1gHkfapQrWJr3KI,PermanentVisual,1,34,toaster,1
R_1gi0aiGAOD1nGoq,PermanentVisual,2,63,brownies,0
R_1gi0aiGAOD1nGoq,PermanentVisual,2,63,hotel,0
R_1gi0aiGAOD1nGoq,PermanentVisual,2,63,shampoo,0
R_1gi0aiGAOD1nGoq,PermanentVisual,2,63,toaster,0
R_1gI3DU01flVSAMZ,DisappearingVisual,1,50,brownies,1
R_1gI3DU01flVSAMZ,DisappearingVisual,1,50,hotel,0
R_1gI3DU01flVSAMZ,DisappearingVisual,1,50,shampoo,0
R_1gI3DU01flVSAMZ,DisappearingVisual,1,50,toaster,0
R_1giKI1s6WVkx4m1,PermanentVisual,2,56,brownies,0
R_1giKI1s6WVkx4m1,PermanentVisual,2,56,hotel,0
R_1giKI1s6WVkx4m1,PermanentVisual,2,56,shampoo,0
R_1giKI1s6WVkx4m1,PermanentVisual,2,56,toaster,1
R_1gj9LmEufi4azk8,PermanentVisual,2,59,brownies,0
R_1gj9LmEufi4azk8,PermanentVisual,2,59,hotel,0
R_1gj9LmEufi4azk8,PermanentVisual,2,59,shampoo,0
R_1gj9LmEufi4azk8,PermanentVisual,2,59,toaster,0
R_1gjcDCZAa5YXb2y,PermanentVisual,2,40,brownies,0
R_1gjcDCZAa5YXb2y,PermanentVisual,2,40,hotel,0
R_1gjcDCZAa5YXb2y,PermanentVisual,2,40,shampoo,0
R_1gjcDCZAa5YXb2y,PermanentVisual,2,40,toaster,0
R_1GKb1PieLkwr0h4,DisappearingVisual,1,37,brownies,1
R_1GKb1PieLkwr0h4,DisappearingVisual,1,37,hotel,1
R_1GKb1PieLkwr0h4,DisappearingVisual,1,37,shampoo,1
R_1GKb1PieLkwr0h4,DisappearingVisual,1,37,toaster,1
R_1gSKMkUNkbkpTeJ,Auditory,2,20,brownies,0
R_1gSKMkUNkbkpTeJ,Auditory,2,20,hotel,1
R_1gSKMkUNkbkpTeJ,Auditory,2,20,shampoo,0
R_1gSKMkUNkbkpTeJ,Auditory,2,20,toaster,1
R_1gSmwSZCK7T4I4Y,DisappearingVisual,2,64,brownies,0
R_1gSmwSZCK7T4I4Y,DisappearingVisual,2,64,hotel,1
R_1gSmwSZCK7T4I4Y,DisappearingVisual,2,64,shampoo,0
R_1gSmwSZCK7T4I4Y,DisappearingVisual,2,64,toaster,0
R_1gT03tpkcnh1nr0,PermanentVisual,1,40,brownies,0
R_1gT03tpkcnh1nr0,PermanentVisual,1,40,hotel,1
R_1gT03tpkcnh1nr0,PermanentVisual,1,40,shampoo,0
R_1gT03tpkcnh1nr0,PermanentVisual,1,40,toaster,0
R_1gu1a5rm6pxcDwl,DisappearingVisual,1,49,brownies,1
R_1gu1a5rm6pxcDwl,DisappearingVisual,1,49,hotel,1
R_1gu1a5rm6pxcDwl,DisappearingVisual,1,49,shampoo,1
R_1gu1a5rm6pxcDwl,DisappearingVisual,1,49,toaster,1
R_1GuWw8hiwAwXNCj,Auditory,2,21,brownies,1
R_1GuWw8hiwAwXNCj,Auditory,2,21,hotel,1
R_1GuWw8hiwAwXNCj,Auditory,2,21,shampoo,1
R_1GuWw8hiwAwXNCj,Auditory,2,21,toaster,1
R_1GVRFgci8A3PhSq,DisappearingVisual,2,22,brownies,0
R_1GVRFgci8A3PhSq,DisappearingVisual,2,22,hotel,0
R_1GVRFgci8A3PhSq,DisappearingVisual,2,22,shampoo,0
R_1GVRFgci8A3PhSq,DisappearingVisual,2,22,toaster,1
R_1GWBXCf2ELdeRqY,DisappearingVisual,1,19,brownies,1
R_1GWBXCf2ELdeRqY,DisappearingVisual,1,19,hotel,0
R_1GWBXCf2ELdeRqY,DisappearingVisual,1,19,shampoo,1
R_1GWBXCf2ELdeRqY,DisappearingVisual,1,19,toaster,1
R_1GWCmnlq08JRSLv,Auditory,2,37,brownies,1
R_1GWCmnlq08JRSLv,Auditory,2,37,hotel,1
R_1GWCmnlq08JRSLv,Auditory,2,37,shampoo,1
R_1GWCmnlq08JRSLv,Auditory,2,37,toaster,1
R_1gwmmx3g5hmzAX6,PermanentVisual,1,28,brownies,0
R_1gwmmx3g5hmzAX6,PermanentVisual,1,28,hotel,0
